id,Title,State,Created At,Updated At,Assignee,isPR,Author,milestone
18447,SpectrumInfo rollout: 21 to 43,closed,2017-01-17,2017-01-23,ianbush,N,ianbush,Release 3.9
18446,"Indirect I(Q, t)Fit - Use ExpDecay Function",closed,2017-01-16,2017-01-24,martyngigg,Y,louisemccann,Release 3.9
18445,Add tests for LoadSampleDetailsFromRaw,closed,2017-01-16,2017-01-17,martyngigg,Y,gemmaguest,Release 3.9
18444,Allow Facilities.xml to update with Download Instrument,open,2017-01-16,2017-01-17,NickDraper,N,NickDraper,Release 3.9
18443,Add method to TimeSeriesProperty to get average value,open,2017-01-16,2017-01-16,DavidFair,N,DavidFair,Release 3.10
18442,Is `CalculateResolution` calculating theta properly?,open,2017-01-16,2017-01-30,raquelalvarezbanos,N,raquelalvarezbanos,Release 3.10
18441,Fix angle definition in MayersSampleCorrection,closed,2017-01-16,2017-01-20,DavidFair,Y,martyngigg,Release 3.9
18440,Imaging GUI: Add options to activate new script functionality from the GUI,open,2017-01-16,2017-01-16,DimitarTasev,N,DimitarTasev,Release 3.10
18439,Log averaging muon analysis,closed,2017-01-16,2017-01-23,martyngigg,Y,AnthonyLim23,Release 3.9
18438,SplineInterpolation not copying Instrument correctly,closed,2017-01-16,2017-01-16,samueljackson92,N,samueljackson92,Release 3.9
18437,Use non-virtual interface for (FileBacked)ExperimentInfo.,closed,2017-01-16,2017-01-18,martyngigg,Y,SimonHeybrock,Release 3.10
18436,Use non-virtual interface to clean up FileBackedExperimentInfo,closed,2017-01-16,2017-01-18,SimonHeybrock,N,SimonHeybrock,Release 3.10
18435,Abins 0.1,closed,2017-01-15,2017-01-24,martyngigg,Y,dymkowsk,Release 3.9
18434,Add summary of recommendation for minimizers,closed,2017-01-15,2017-01-18,martyngigg,Y,Anders-Markvardsen,Release 3.9
18433,Added an input property for temperature in ComputeCalibrationCoefVan,closed,2017-01-13,2017-01-18,martyngigg,Y,soininen,Release 3.9
18432,GroupDetectors processing instructions documentation update,closed,2017-01-13,2017-01-17,gvardany,Y,PranavBahuguna,Release 3.9
18431,Provide better sorting for CropToComponent,closed,2017-01-13,2017-01-24,martyngigg,Y,AntonPiccardoSelg,Release 3.9
18430,Stitch1DMany documentation improvement,closed,2017-01-13,2017-01-24,raquelalvarezbanos,Y,PranavBahuguna,Release 3.9
18429,Temperature for ComputeCalibrationCoefVan is only read from the sample logs,closed,2017-01-13,2017-01-18,soininen,N,soininen,Release 3.9
18428,Fixing sphinx warnings,closed,2017-01-12,2017-01-17,peterfpeterson,Y,AndreiSavici,
18427,Fix TeixeiraWaterSQE doctest,closed,2017-01-12,2017-01-13,martyngigg,Y,jmborr,Release 3.9
18426,Fix TeixeiraWaterSQE doctest,closed,2017-01-12,2017-01-13,jmborr,N,jmborr,Release 3.10
18425,Add tests for the CrossCorrelate algorithm,closed,2017-01-12,2017-01-16,martyngigg,Y,gemmaguest,Release 3.9
18424,Indirect - SofQW Moments Scan,closed,2017-01-12,2017-01-24,raquelalvarezbanos,Y,louisemccann,Release 3.9
18423,Add ordering by spectrum number for CropToComponent,closed,2017-01-12,2017-01-24,AntonPiccardoSelg,N,AntonPiccardoSelg,Release 3.9
18422,Fit benchmarking script to optionally also write out html files,open,2017-01-12,2017-01-18,simonfernandes,N,Anders-Markvardsen,Release 3.10
18421,Add mechanism for defining spectra via detector indices and time indices in Beamline::SpectrumInfo.,open,2017-01-12,2017-01-12,SimonHeybrock,N,SimonHeybrock,Release 3.10
18420,Autoload ws name in data selector widget,closed,2017-01-12,2017-01-16,martyngigg,Y,gvardany,Release 3.9
18419,Add tests for the MaskDetectorsIf algorithm,closed,2017-01-12,2017-01-17,gvardany,Y,gemmaguest,Release 3.9
18418,Fix debug assertion when running tests in Windows debug mode,closed,2017-01-12,2017-01-13,quantumsteve,Y,martyngigg,Release 3.9
18417,Group workspace masking error in MaskDetectors,closed,2017-01-12,2017-01-23,martyngigg,Y,samueljackson92,Release 3.9
18416, Fix for cross representation bug for peak workspaces in SliceViewer,closed,2017-01-12,2017-01-12,martyngigg,Y,AntonPiccardoSelg,Release 3.9
18415,Cross peak representation is set to point when applying a sort operation,closed,2017-01-11,2017-01-12,AntonPiccardoSelg,N,AntonPiccardoSelg,Release 3.9
18414,"Revert ""Reflectometry Interface (Polref): Various improvements to GUI""",closed,2017-01-11,2017-01-11,,Y,OwenArnold,
18413,Reflectometry Interface (Polref): Allow setting values to be passed without enclosing quotes,closed,2017-01-11,2017-01-16,raquelalvarezbanos,Y,PranavBahuguna,Release 3.9
18412,GUI for the direct geometry TOF workflow for ILL is missing,open,2017-01-11,2017-01-11,soininen,N,soininen,Temporary Holding
18411,RemoveBackgroundTestPerformance fix timeout,closed,2017-01-11,2017-01-11,martyngigg,Y,LamarMoore,Release 3.9
18410,Add parser and loader to new ISIS SANS backend,open,2017-01-11,2017-01-23,martyngigg,Y,AntonPiccardoSelg,Release 3.10
18409,New User File Parsing and Loading Mechanism for ISIS SANS,open,2017-01-11,2017-01-11,AntonPiccardoSelg,N,AntonPiccardoSelg,Release 3.9
18408,Fix MaskDetectors documentation,closed,2017-01-11,2017-01-11,,Y,soininen,Release 3.9
18407,MaskDetectors documentation is imprecise,closed,2017-01-11,2017-01-11,soininen,N,soininen,Release 3.9
18406,Fix build error on master.,closed,2017-01-10,2017-01-10,peterfpeterson,Y,quantumsteve,Release 3.9
18405,Add WISH diffraction focussing reduction test,closed,2017-01-10,2017-01-24,martyngigg,Y,samueljackson92,Release 3.9
18404,Automatically calculate ConvertToDiffractionMD extents,closed,2017-01-10,2017-01-24,martyngigg,Y,samueljackson92,Release 3.9
18403,Fix performance test report generation,closed,2017-01-10,2017-01-10,rosswhitfield,Y,martyngigg,Release 3.9
18402,Algorithm history - SetSample entry is not valid,open,2017-01-10,2017-01-10,,N,DavidFair,
18401,Change muon default plot policy,closed,2017-01-10,2017-01-12,martyngigg,Y,NickDraper,Release 3.9
18400,Fix CPython bytecode changes in Python 3.6,closed,2017-01-10,2017-01-11,,Y,rosswhitfield,Release 3.9
18399,Reflectometry interface (Polref): make processing instructions work properly,closed,2017-01-10,2017-01-16,PranavBahuguna,N,raquelalvarezbanos,Release 3.9
18398,Fix unintentional modification of container workspace and make rebinning optional in ApplyPaalmanPingsCorrection,open,2017-01-10,2017-01-31,louisemccann,Y,soininen,Release 3.10
18397,Imaging GUI: Merge the Run and Setup tabs,closed,2017-01-10,2017-01-25,martyngigg,Y,DimitarTasev,Release 3.9
18396,Change Default plot policy and 1 time change for existing users,closed,2017-01-10,2017-01-12,NickDraper,N,NickDraper,Release 3.9
18395,Automatically calculate extents in ConvertToDiffractionMDWorkspace,closed,2017-01-10,2017-01-24,samueljackson92,N,samueljackson92,Release 3.9
18394,Use git log rather than git describe to generate version number,closed,2017-01-10,2017-01-12,SimonHeybrock,Y,martyngigg,Release 3.9
18393,Add missing synchronization in ParameterMap::setDetectorInfo.,closed,2017-01-10,2017-01-11,martyngigg,Y,SimonHeybrock,Release 3.9
18392,Fix error calculation in ComputeCalibrationCoefVan,closed,2017-01-10,2017-01-13,martyngigg,Y,soininen,Release 3.9
18391,Improve error checking for CrossCorrelate algorithm,closed,2017-01-10,2017-01-11,AntonPiccardoSelg,Y,gemmaguest,Release 3.9
18390,SCDCalibratePanelsTest segfaults sporadically on master.,closed,2017-01-10,2017-01-11,SimonHeybrock,N,SimonHeybrock,Release 3.9
18389,Crystal Field physical properties,closed,2017-01-10,2017-01-23,martyngigg,Y,mducle,Release 3.9
18388,Store monitor flags in Beamline::DetectorInfo,closed,2017-01-10,2017-01-11,OwenArnold,Y,SimonHeybrock,Release 3.9
18387,Fix log splitting issue in FilterEvents,open,2017-01-09,2017-01-26,,Y,wdzhou,Release 3.10
18386,Imaging Testing: Complete overhaul of the Unit tests for the GUI and the System tests for the reconstruction scripts,open,2017-01-09,2017-01-09,DimitarTasev,N,DimitarTasev,Release 3.10
18385,ApplyPaalmanPingCorrection fails if input workspace names do not contain underscores,open,2017-01-09,2017-01-13,soininen,N,soininen,Temporary Holding
18384,Improve input error checking for CrossCorrelate algorithm,closed,2017-01-09,2017-01-11,gemmaguest,N,gemmaguest,Release 3.9
18383,ApplyPaalmanPingsCorrection unexpectedly modifies the can input workspace,open,2017-01-09,2017-01-13,soininen,N,soininen,Temporary Holding
18382,Add system test for WISH calibration,closed,2017-01-09,2017-01-18,martyngigg,Y,samueljackson92,Release 3.9
18381,Indirect - Full file path as workspace name,closed,2017-01-09,2017-01-16,louisemccann,N,louisemccann,Release 3.9
18380,Peak comparison tool updates,closed,2017-01-09,2017-01-16,martyngigg,Y,samueljackson92,Release 3.9
18379,Imaging Scripts: Reconstruction Scripts Overhaul,open,2017-01-09,2017-01-18,DimitarTasev,N,DimitarTasev,Release 3.10
18378,Refactor `Stitch1DMany`,open,2017-01-09,2017-01-09,raquelalvarezbanos,N,raquelalvarezbanos,Release 3.10
18377,Minor changes to comments in the code of the fitting framework,open,2017-01-08,2017-01-08,jmborr,N,jmborr,Release 3.10
18376,Make WorkspaceGroup iterable,open,2017-01-08,2017-01-31,,N,quantumsteve,Release 3.10
18375,Move monitor flags into DetectorInfo,closed,2017-01-06,2017-01-11,SimonHeybrock,N,SimonHeybrock,Release 3.9
18374,In & out of plane angle tool. ,closed,2017-01-06,2017-01-27,soininen,Y,samueljackson92,Release 3.9
18373,Python exports for monitor access via DetectorInfo,closed,2017-01-06,2017-01-11,SimonHeybrock,N,SimonHeybrock,Release 3.9
18372,Remove IDetector::markAsMonitor,closed,2017-01-06,2017-01-11,SimonHeybrock,N,SimonHeybrock,Release 3.9
18371,HistogramData rollout: algorithms 103 to 107,closed,2017-01-05,2017-01-30,KarlPalmen,Y,samueljackson92,Release 3.10
18370,Fix locale issue in PeakColumn::read(),closed,2017-01-05,2017-01-05,martyngigg,Y,soininen,Release 3.9
18369,Remove uses of IDetector::isMonitor in DataHandling,closed,2017-01-05,2017-01-10,OwenArnold,Y,SimonHeybrock,Release 3.9
18368,Also save sequential fit as bunch data,open,2017-01-05,2017-01-09,,N,Anders-Markvardsen,Release 3.10
18367,Performance regression due to changes for Instrument-2.0?,closed,2017-01-05,2017-01-06,SimonHeybrock,N,SimonHeybrock,Release 3.9
18366,Locale issue in PeakColumn,closed,2017-01-05,2017-01-05,soininen,N,soininen,Release 3.9
18365,Remove uses of IDetector::isMonitor in DataHandling,closed,2017-01-05,2017-01-10,SimonHeybrock,N,SimonHeybrock,Release 3.9
18364,Fix issues found with cppcheck 1.77,closed,2017-01-05,2017-01-06,martyngigg,Y,quantumsteve,Release 3.9
18363,Cell centering not correct with AllowPermutations=False,open,2017-01-04,2017-01-24,VickieLynch,N,VickieLynch,Release 3.10
18362,Fix parameters without ties,closed,2017-01-04,2017-01-17,martyngigg,Y,mantid-roman,Release 3.9
18361,Remove uses of IDetector::isMonitor in Algorithms,closed,2017-01-04,2017-01-09,OwenArnold,Y,SimonHeybrock,Release 3.9
18360,Remove uses of IDetector::isMonitor in Algorithms,closed,2017-01-04,2017-01-09,SimonHeybrock,N,SimonHeybrock,Release 3.9
18359,Change IMDDimension::getName() to name.,closed,2017-01-04,2017-01-12,martyngigg,Y,quantumsteve,Release 3.9
18358,Fedora 26 considerations,open,2017-01-04,2017-01-09,peterfpeterson,N,quantumsteve,Release 3.10
18357,SavePlot1D hide spectra,closed,2017-01-03,2017-01-12,AndreiSavici,Y,peterfpeterson,Release 3.9
18356,Kafka MSVC Dependencies,closed,2017-01-03,2017-01-03,LamarMoore,N,LamarMoore,
18355,Log when loading project starts/stops,closed,2017-01-03,2017-01-11,martyngigg,Y,samueljackson92,Release 3.9
18354,Remove IDetector::isMasked,closed,2017-01-03,2017-01-04,SimonHeybrock,N,SimonHeybrock,Release 3.9
18353,ComputeCalibrationCoefVan computes too pessimistic errors,closed,2017-01-03,2017-01-13,soininen,N,soininen,
18352,Remove Instrument::getMonitors,open,2017-01-03,2017-01-03,SimonHeybrock,N,SimonHeybrock,
18351,Store pointer to DetectorInfo in parameterized detectors,closed,2017-01-02,2017-01-04,SimonHeybrock,N,SimonHeybrock,Release 3.9
18350,Remove duplicate member function Kernel::DataItem::name().,closed,2017-01-01,2017-01-10,,Y,quantumsteve,Release 3.9
18349,Apply remaining fixes from clang-tidy modernize-use-nullptr.,closed,2016-12-30,2017-01-05,peterfpeterson,Y,quantumsteve,Release 3.9
18348,VSI performance checks,closed,2016-12-30,2017-01-09,martyngigg,Y,quantumsteve,
18347,VSI python scripts,open,2016-12-30,2016-12-30,rosswhitfield,N,quantumsteve,
18346,SNAPReduce improvements,closed,2016-12-27,2017-01-19,AndreiSavici,Y,peterfpeterson,Release 3.9
18345,Make the TOF binning file in SaveVulcanGSS an option,closed,2016-12-22,2017-01-05,jmborr,Y,wdzhou,Release 3.9
18344,Enable SaveVulcanGSS to use original binning,closed,2016-12-22,2017-01-05,,N,wdzhou,Release 3.9
18343,Added masking-by-component to MaskDetectors,closed,2016-12-22,2017-01-11,KarlPalmen,Y,soininen,Release 3.9
18342,New widget for Waterfall & Tiled plots,closed,2016-12-22,2017-01-11,martyngigg,Y,KarlPalmen,Release 3.9
18341,Investigate ParaView's matplotlib view,open,2016-12-21,2016-12-21,rosswhitfield,N,quantumsteve,
18340,Improve OptimizeCrystalplacementTest,closed,2016-12-21,2016-12-23,ianbush,Y,martyngigg,Release 3.9
18339,Remove (unnecessary?) cell data from vtkUnstructuredGrid,open,2016-12-21,2016-12-21,,N,quantumsteve,Release 3.9
18338,Fix threshold filter in splatterplot view,closed,2016-12-21,2017-01-16,AntonPiccardoSelg,Y,quantumsteve,Release 3.9
18337,Remove old save options and reorder them,closed,2016-12-21,2017-01-16,martyngigg,Y,AntonPiccardoSelg,Release 3.9
18336,Provide 2nd version of LoadNXCanSAS and SaveNXcanSAS,open,2016-12-21,2016-12-21,AntonPiccardoSelg,N,AntonPiccardoSelg,Release 3.9
18335,Delete deprecated LoadILLTOF v1 from Mantid 3.10 release,open,2016-12-21,2017-01-13,soininen,N,soininen,Release 3.10
18334,Update ISIS SANS Save options,closed,2016-12-21,2017-01-16,AntonPiccardoSelg,N,AntonPiccardoSelg,Release 3.9
18333,Add 2D merge option back in,closed,2016-12-21,2016-12-22,martyngigg,Y,AntonPiccardoSelg,Release 3.9
18332,Require Python mock as a developer dependency,closed,2016-12-21,2016-12-22,AntonPiccardoSelg,Y,martyngigg,
18331,Enable 2D merges in SANSStitch,closed,2016-12-21,2016-12-22,AntonPiccardoSelg,N,AntonPiccardoSelg,Release 3.9
18330,Threshold filter not working in SplatterPlot view,closed,2016-12-20,2017-01-16,,N,quantumsteve,Release 3.9
18329,SNAPReduce OutputWorkspace name unique,closed,2016-12-20,2016-12-22,martyngigg,Y,peterfpeterson,Release 3.9
18328,Add tests for the UnwrapMonitor algorithm,closed,2016-12-20,2016-12-23,martyngigg,Y,gemmaguest,Release 3.9
18327,Masking by component in MaskDetectors,closed,2016-12-20,2017-01-11,soininen,N,soininen,
18326,Expose DeprecatedAlgorithm to python.,open,2016-12-20,2016-12-20,gvardany,N,gvardany,
18325,Remove masking awareness from DetectorGroup::solidAngle?,closed,2016-12-20,2017-01-04,SimonHeybrock,N,SimonHeybrock,Release 3.9
18324,Indirect Elwin - Obtain Units from Sample Logs,closed,2016-12-20,2017-01-23,martyngigg,Y,louisemccann,Release 3.9
18323,Create MX for ISIS SANS reduction,open,2016-12-20,2016-12-20,AntonPiccardoSelg,N,AntonPiccardoSelg,
18322,Deprecate many algs,closed,2016-12-19,2016-12-20,AntonPiccardoSelg,Y,NickDraper,Release 3.9
18321,Improve object sampling in Monte Carlo absorption,closed,2016-12-19,2016-12-21,AntonPiccardoSelg,Y,martyngigg,Release 3.9
18320,Basic Python exports for SpectrumInfo and DetectorInfo,closed,2016-12-19,2016-12-20,,Y,SimonHeybrock,Release 3.9
18319,Remove masking warning mechanism from DetectorGroup,closed,2016-12-19,2017-01-04,SimonHeybrock,N,SimonHeybrock,Release 3.9
18318,Store masking information in class DetectorInfo,closed,2016-12-19,2017-01-04,OwenArnold,Y,SimonHeybrock,Release 3.9
18317,Wrapper for Python getDetector method,closed,2016-12-19,2017-01-04,ianbush,N,ianbush,Release 3.9
18316,Remove deprecated algorithms,closed,2016-12-19,2016-12-21,martyngigg,Y,NickDraper,Release 3.9
18315,Fixed locale issues in MantidTable,closed,2016-12-19,2016-12-23,martyngigg,Y,soininen,Release 3.9
18314,Remove Deprecated algorithms,closed,2016-12-19,2016-12-21,NickDraper,N,NickDraper,Release 3.9
18313,Deprecate poorly used algorithms,closed,2016-12-19,2016-12-20,NickDraper,N,NickDraper,Release 3.9
18312,Function parameter fixed to a number should not create a tie.,closed,2016-12-19,2017-01-17,mantid-roman,N,mantid-roman,Release 3.9
18311,Exclude data from fit.,closed,2016-12-19,2017-01-19,gvardany,Y,mantid-roman,Release 3.9
18310,Add fix for Nan in merged data fit,closed,2016-12-18,2016-12-23,martyngigg,Y,AntonPiccardoSelg,Release 3.9
18309,ISIS SANS Reduction fails when using Phi-Masking with merged detectors for LOQ,closed,2016-12-18,2016-12-23,AntonPiccardoSelg,N,AntonPiccardoSelg,Release 3.9
18308,Parallel drawing of a MDHistoWorkspace using vtkSMPTools,closed,2016-12-17,2017-01-05,VickieLynch,Y,quantumsteve,Release 3.9
18307,Add diffraction reduction to BASISRedution algoritm,closed,2016-12-16,2016-12-17,jmborr,N,jmborr,Release 3.10
18306,Fix regression in vtkMDHistoHexFactoryTestPerformance.,closed,2016-12-16,2017-01-06,martyngigg,Y,quantumsteve,Release 3.9
18305,Inherit TeixeiraWaterSQE from FunctionQDepends,closed,2016-12-16,2017-01-06,stuartcampbell,Y,jmborr,Release 3.10
18304,Add options to IntegratePeaksMDHKL,open,2016-12-16,2016-12-16,VickieLynch,N,VickieLynch,
18303,Python exports for SpectrumInfo and DetectorInfo,closed,2016-12-16,2016-12-20,SimonHeybrock,N,SimonHeybrock,Release 3.9
18302,Remove uses of IDetector::isMasked from unit tests.,closed,2016-12-16,2016-12-19,martyngigg,Y,SimonHeybrock,Release 3.9
18301,Remove uses of IDetector::isMasked in unit tests,closed,2016-12-16,2016-12-19,SimonHeybrock,N,SimonHeybrock,Release 3.9
18300,Make vtkMDHWSignalArray accessible from multiple threads.,closed,2016-12-16,2016-12-20,martyngigg,Y,quantumsteve,Release 3.9
18299,Re enable peaks viewer for nonOrthogonal view in sliceviewer,open,2016-12-15,2017-01-19,lottiegreenwood,N,lottiegreenwood,Release 3.10
18298,LoadIsawPeaks throw error,closed,2016-12-15,2016-12-16,peterfpeterson,Y,VickieLynch,Release 3.9
18297,Warning in LoadIsawPeaks should throw error,closed,2016-12-15,2016-12-16,VickieLynch,N,VickieLynch,Release 3.9
18296,Fix performance regression in sum spectra,closed,2016-12-15,2017-01-23,LamarMoore,Y,DavidFair,Release 3.9
18295,Spectrum info rollout 13 to 20,closed,2016-12-15,2016-12-19,SimonHeybrock,Y,ianbush,Release 3.9
18294,Add tests for the CalculateSlits algorithm,closed,2016-12-15,2016-12-16,peterfpeterson,Y,gemmaguest,Release 3.9
18293,Performance regression in MaskDetectorsInShape,open,2016-12-15,2017-01-23,SimonHeybrock,N,SimonHeybrock,Release 3.10
18292,Unit test written as performance test,open,2016-12-15,2016-12-15,OwenArnold,N,LamarMoore,Release 3.9
18291,Performance regression related to #17905,open,2016-12-15,2017-01-09,NickDraper,N,LamarMoore,Release 3.10
